timestamp,cpu_usage,ram_usage,disk_usage,network_usage,active_users,request_rate,hour,day_of_week,previous_cpu,previous_ram,previous_disk,previous_network,previous_request_rate,previous_active_users,rolling_cpu_mean,rolling_ram_mean,rolling_request_rate,target_cpu,target_ram
2026-03-12 07:55:00,33.79,54.03,36.11,39.01,930,1122.2,7,3,35.08,52.12,36.38,34.91,1041.6,827,30.96666666666663,53.00333333333331,996.7000000000004,29.97,55.36
2026-03-12 08:00:00,25.09,53.25,36.22,35.08,901,983.0,8,3,33.79,54.03,36.11,39.01,1122.2,930,31.319999999999965,53.133333333333304,1048.9333333333336,37.21,54.77
2026-03-12 08:05:00,41.15,54.74,35.54,35.71,809,1081.6,8,3,25.09,53.25,36.22,35.08,983.0,901,33.3433333333333,54.00666666666664,1062.266666666667,32.92,55.61
2026-03-12 08:10:00,29.97,55.36,36.24,39.08,856,1063.1,8,3,41.15,54.74,35.54,35.71,1081.6,809,32.069999999999965,54.44999999999997,1042.5666666666668,32.38,55.46
2026-03-12 08:15:00,37.21,54.77,36.11,35.12,983,1198.6,8,3,29.97,55.36,36.24,39.08,1063.1,856,36.109999999999964,54.95666666666664,1114.4333333333336,39.11,56.76
2026-03-12 08:20:00,32.92,55.61,36.57,29.26,923,1106.0,8,3,37.21,54.77,36.11,35.12,1198.6,983,33.366666666666625,55.246666666666634,1122.5666666666668,28.03,56.53
2026-03-12 08:25:00,32.38,55.46,36.43,37.62,914,955.7,8,3,32.92,55.61,36.57,29.26,1106.0,923,34.169999999999966,55.27999999999997,1086.766666666667,31.92,56.25
2026-03-12 08:30:00,39.11,56.76,35.84,37.63,956,1315.5,8,3,32.38,55.46,36.43,37.62,955.7,914,34.8033333333333,55.94333333333331,1125.7333333333338,35.16,56.68
2026-03-12 08:35:00,28.03,56.53,35.63,29.59,993,947.6,8,3,39.11,56.76,35.84,37.63,1315.5,956,33.1733333333333,56.24999999999997,1072.9333333333336,30.96,55.89
2026-03-12 08:40:00,31.92,56.25,36.12,33.54,954,1108.8,8,3,28.03,56.53,35.63,29.59,947.6,993,33.01999999999996,56.5133333333333,1123.9666666666672,42.95,56.55
2026-03-12 08:45:00,35.16,56.68,35.79,31.9,1102,942.6,8,3,31.92,56.25,36.12,33.54,1108.8,954,31.703333333333294,56.48666666666664,999.6666666666671,34.68,57.29
2026-03-12 08:50:00,30.96,55.89,36.52,35.76,995,978.0,8,3,35.16,56.68,35.79,31.9,942.6,1102,32.67999999999996,56.273333333333305,1009.8000000000003,37.83,58.27
2026-03-12 08:55:00,42.95,56.55,36.22,46.61,1071,1447.2,8,3,30.96,55.89,36.52,35.76,978.0,995,36.35666666666663,56.373333333333306,1122.6000000000006,38.57,57.15
2026-03-12 09:00:00,34.68,57.29,36.14,43.62,1087,1299.5,9,3,42.95,56.55,36.22,46.61,1447.2,1071,36.19666666666663,56.57666666666663,1241.5666666666673,33.14,58.03
2026-03-12 09:05:00,37.83,58.27,36.96,38.85,1082,1249.0,9,3,34.68,57.29,36.14,43.62,1299.5,1087,38.48666666666663,57.369999999999976,1331.9000000000005,38.51,59.32
2026-03-12 09:10:00,38.57,57.15,36.16,37.74,1056,1263.4,9,3,37.83,58.27,36.96,38.85,1249.0,1082,37.02666666666662,57.56999999999997,1270.633333333334,40.28,60.09
2026-03-12 09:15:00,33.14,58.03,36.21,31.88,1029,1179.2,9,3,38.57,57.15,36.16,37.74,1263.4,1056,36.51333333333329,57.81666666666664,1230.5333333333338,30.78,59.13
2026-03-12 09:20:00,38.51,59.32,36.15,38.46,1100,1201.1,9,3,33.14,58.03,36.21,31.88,1179.2,1029,36.73999999999996,58.166666666666636,1214.5666666666673,40.4,59.56
2026-03-12 09:25:00,40.28,60.09,36.12,42.55,1185,1469.4,9,3,38.51,59.32,36.15,38.46,1201.1,1100,37.30999999999997,59.14666666666664,1283.2333333333338,35.66,61.39
2026-03-12 09:30:00,30.78,59.13,35.9,35.55,1113,1017.3,9,3,40.28,60.09,36.12,42.55,1469.4,1185,36.52333333333329,59.5133333333333,1229.266666666667,38.99,60.78
2026-03-12 09:35:00,40.4,59.56,36.14,41.18,1147,1655.9,9,3,30.78,59.13,35.9,35.55,1017.3,1113,37.1533333333333,59.593333333333305,1380.8666666666675,37.07,60.15
2026-03-12 09:40:00,35.66,61.39,36.65,34.19,1259,1204.6,9,3,40.4,59.56,36.14,41.18,1655.9,1147,35.613333333333294,60.02666666666664,1292.6000000000004,41.88,59.69
2026-03-12 09:45:00,38.99,60.78,36.36,46.43,1273,1384.2,9,3,35.66,61.39,36.65,34.19,1204.6,1259,38.34999999999996,60.57666666666663,1414.9000000000005,40.86,60.03
2026-03-12 09:50:00,37.07,60.15,35.87,44.16,1272,1415.8,9,3,38.99,60.78,36.36,46.43,1384.2,1273,37.23999999999996,60.773333333333305,1334.866666666667,33.78,59.71
2026-03-12 09:55:00,41.88,59.69,36.63,44.96,1275,1516.9,9,3,37.07,60.15,35.87,44.16,1415.8,1272,39.3133333333333,60.20666666666664,1438.9666666666672,46.99,61.06
2026-03-12 10:00:00,40.86,60.03,36.5,37.88,1286,1193.0,10,3,41.88,59.69,36.63,44.96,1516.9,1275,39.93666666666663,59.95666666666664,1375.2333333333338,34.52,60.81
2026-03-12 10:05:00,33.78,59.71,36.47,39.04,1326,1224.8,10,3,40.86,60.03,36.5,37.88,1193.0,1286,38.83999999999997,59.80999999999997,1311.5666666666673,46.8,61.43
2026-03-12 10:10:00,46.99,61.06,36.51,41.49,1276,1530.9,10,3,33.78,59.71,36.47,39.04,1224.8,1326,40.543333333333294,60.26666666666663,1316.2333333333338,42.52,61.77
2026-03-12 10:15:00,34.52,60.81,35.96,37.61,1293,1157.9,10,3,46.99,61.06,36.51,41.49,1530.9,1276,38.429999999999964,60.52666666666664,1304.5333333333338,36.39,62.48
2026-03-12 10:20:00,46.8,61.43,36.81,30.74,1393,1393.4,10,3,34.52,60.81,35.96,37.61,1157.9,1293,42.76999999999996,61.09999999999997,1360.7333333333338,45.91,63.83
2026-03-12 10:25:00,42.52,61.77,36.65,49.98,1442,1636.8,10,3,46.8,61.43,36.81,30.74,1393.4,1393,41.279999999999966,61.336666666666645,1396.033333333334,40.21,65.94
2026-03-12 10:30:00,36.39,62.48,36.4,38.95,1406,1255.0,10,3,42.52,61.77,36.65,49.98,1636.8,1442,41.9033333333333,61.89333333333331,1428.4000000000003,33.51,66.07
2026-03-12 10:35:00,45.91,63.83,36.48,55.53,1369,1889.7,10,3,36.39,62.48,36.4,38.95,1255.0,1406,41.60666666666663,62.6933333333333,1593.833333333334,48.07,66.69
2026-03-12 10:40:00,40.21,65.94,36.59,43.63,1512,1507.4,10,3,45.91,63.83,36.48,55.53,1889.7,1369,40.83666666666662,64.0833333333333,1550.7000000000005,58.42,67.58
2026-03-12 10:45:00,33.51,66.07,36.26,37.98,1376,1273.9,10,3,40.21,65.94,36.59,43.63,1507.4,1512,39.87666666666663,65.27999999999997,1557.0000000000007,48.05,67.91
2026-03-12 10:50:00,48.07,66.69,36.58,55.18,1421,2041.5,10,3,33.51,66.07,36.26,37.98,1273.9,1376,40.59666666666663,66.23333333333329,1607.6000000000006,45.46,68.59
2026-03-12 10:55:00,58.42,67.58,36.48,42.57,1329,1814.5,10,3,48.07,66.69,36.58,55.18,2041.5,1421,46.66666666666663,66.77999999999996,1709.9666666666672,36.09,68.15
2026-03-12 11:00:00,48.05,67.91,36.95,49.6,1474,1693.0,11,3,58.42,67.58,36.48,42.57,1814.5,1329,51.5133333333333,67.3933333333333,1849.6666666666672,49.6,67.91
2026-03-12 11:05:00,45.46,68.59,36.71,42.24,1498,1776.6,11,3,48.05,67.91,36.95,49.6,1693.0,1474,50.643333333333295,68.02666666666663,1761.366666666667,60.16,69.23
2026-03-12 11:10:00,36.09,68.15,36.41,36.92,1518,1376.8,11,3,45.46,68.59,36.71,42.24,1776.6,1498,43.19999999999996,68.21666666666663,1615.4666666666672,44.09,68.89
2026-03-12 11:15:00,49.6,67.91,36.39,56.04,1595,1864.4,11,3,36.09,68.15,36.41,36.92,1376.8,1518,43.71666666666663,68.21666666666663,1672.6000000000004,43.85,69.33
2026-03-12 11:20:00,60.16,69.23,36.81,63.14,1559,2252.8,11,3,49.6,67.91,36.39,56.04,1864.4,1595,48.616666666666625,68.42999999999996,1831.333333333334,40.32,69.31
2026-03-12 11:25:00,44.09,68.89,36.98,40.42,1625,1590.3,11,3,60.16,69.23,36.81,63.14,2252.8,1559,51.283333333333296,68.67666666666663,1902.5000000000007,50.13,70.98
2026-03-12 11:30:00,43.85,69.33,36.82,53.32,1641,1842.3,11,3,44.09,68.89,36.98,40.42,1590.3,1625,49.366666666666625,69.14999999999996,1895.133333333334,49.96,69.42
2026-03-12 11:35:00,40.32,69.31,37.26,46.73,1637,1714.0,11,3,43.85,69.33,36.82,53.32,1842.3,1641,42.753333333333295,69.17666666666663,1715.5333333333338,44.13,70.05
2026-03-12 11:40:00,50.13,70.98,36.43,59.5,1571,2039.5,11,3,40.32,69.31,37.26,46.73,1714.0,1637,44.76666666666663,69.8733333333333,1865.266666666667,44.32,69.62
2026-03-12 11:45:00,49.96,69.42,36.58,54.22,1588,1931.4,11,3,50.13,70.98,36.43,59.5,2039.5,1571,46.803333333333306,69.90333333333331,1894.9666666666672,41.07,68.58
2026-03-12 11:50:00,44.13,70.05,36.47,50.95,1598,1708.8,11,3,49.96,69.42,36.58,54.22,1931.4,1588,48.073333333333295,70.14999999999996,1893.2333333333338,42.97,68.44
2026-03-12 11:55:00,44.32,69.62,36.49,56.77,1662,2119.2,11,3,44.13,70.05,36.47,50.95,1708.8,1598,46.136666666666635,69.69666666666664,1919.8000000000004,50.97,68.81
2026-03-12 12:00:00,41.07,68.58,36.04,43.64,1588,1507.1,12,3,44.32,69.62,36.49,56.77,2119.2,1662,43.1733333333333,69.41666666666663,1778.366666666667,49.85,70.45
2026-03-12 12:05:00,42.97,68.44,36.83,49.61,1637,1356.3,12,3,41.07,68.58,36.04,43.64,1507.1,1588,42.78666666666663,68.87999999999995,1660.866666666667,56.33,70.69
2026-03-12 12:10:00,50.97,68.81,37.11,60.3,1724,2331.7,12,3,42.97,68.44,36.83,49.61,1356.3,1637,45.003333333333295,68.60999999999996,1731.7000000000005,48.07,70.06
2026-03-12 12:15:00,49.85,70.45,37.34,56.96,1768,2081.8,12,3,50.97,68.81,37.11,60.3,2331.7,1724,47.92999999999997,69.2333333333333,1923.266666666667,41.84,70.18
2026-03-12 12:20:00,56.33,70.69,36.39,62.45,1761,2520.3,12,3,49.85,70.45,37.34,56.96,2081.8,1768,52.3833333333333,69.9833333333333,2311.266666666667,48.59,71.56
2026-03-12 12:25:00,48.07,70.06,36.86,52.42,1853,1952.7,12,3,56.33,70.69,36.39,62.45,2520.3,1761,51.41666666666663,70.39999999999996,2184.933333333334,57.85,73.09
2026-03-12 12:30:00,41.84,70.18,36.8,49.01,1814,1798.8,12,3,48.07,70.06,36.86,52.42,1952.7,1853,48.746666666666634,70.30999999999996,2090.6000000000004,50.1,74.54
2026-03-12 12:35:00,48.59,71.56,36.91,47.45,1771,1903.6,12,3,41.84,70.18,36.8,49.01,1798.8,1814,46.16666666666663,70.59999999999997,1885.0333333333338,49.06,74.66
2026-03-12 12:40:00,57.85,73.09,36.6,51.52,1778,2243.7,12,3,48.59,71.56,36.91,47.45,1903.6,1771,49.42666666666664,71.60999999999997,1982.0333333333338,57.03,73.48
2026-03-12 12:45:00,50.1,74.54,36.84,58.28,1845,2075.4,12,3,57.85,73.09,36.6,51.52,2243.7,1778,52.17999999999997,73.06333333333332,2074.2333333333336,51.96,71.67
2026-03-12 12:50:00,49.06,74.66,37.01,53.49,1802,2074.5,12,3,50.1,74.54,36.84,58.28,2075.4,1845,52.33666666666664,74.09666666666664,2131.2000000000003,46.07,73.63
2026-03-12 12:55:00,57.03,73.48,37.03,55.68,1832,2075.2,12,3,49.06,74.66,37.01,53.49,2074.5,1802,52.0633333333333,74.22666666666663,2075.033333333334,51.1,74.36
2026-03-12 13:00:00,51.96,71.67,36.54,51.4,1831,2084.6,13,3,57.03,73.48,37.03,55.68,2075.2,1832,52.6833333333333,73.26999999999997,2078.1000000000004,52.93,75.48
2026-03-12 13:05:00,46.07,73.63,37.05,54.7,1828,1825.6,13,3,51.96,71.67,36.54,51.4,2084.6,1831,51.68666666666663,72.92666666666663,1995.133333333334,52.71,74.24
2026-03-12 13:10:00,51.1,74.36,37.06,61.84,1857,2155.1,13,3,46.07,73.63,37.05,54.7,1825.6,1828,49.70999999999996,73.21999999999996,2021.766666666667,43.23,73.93
2026-03-12 13:15:00,52.93,75.48,36.85,63.81,1854,2485.1,13,3,51.1,74.36,37.06,61.84,2155.1,1857,50.033333333333296,74.48999999999997,2155.266666666667,52.44,75.15
2026-03-12 13:20:00,52.71,74.24,37.22,55.44,1836,2184.2,13,3,52.93,75.48,36.85,63.81,2485.1,1854,52.246666666666634,74.6933333333333,2274.8,53.9,74.45
2026-03-12 13:25:00,43.23,73.93,37.08,60.61,1890,1930.3,13,3,52.71,74.24,37.22,55.44,2184.2,1836,49.6233333333333,74.54999999999997,2199.8666666666672,47.88,74.32
2026-03-12 13:30:00,52.44,75.15,36.97,56.85,1898,2144.3,13,3,43.23,73.93,37.08,60.61,1930.3,1890,49.45999999999996,74.43999999999997,2086.2666666666673,51.11,74.65
2026-03-12 13:35:00,53.9,74.45,36.78,59.07,1919,2031.3,13,3,52.44,75.15,36.97,56.85,2144.3,1898,49.85666666666663,74.50999999999998,2035.3000000000004,55.17,75.29
2026-03-12 13:40:00,47.88,74.32,36.6,52.71,1911,2153.0,13,3,53.9,74.45,36.78,59.07,2031.3,1919,51.40666666666663,74.63999999999997,2109.5333333333338,59.26,76.02
2026-03-12 13:45:00,51.11,74.65,36.86,54.86,1868,1935.1,13,3,47.88,74.32,36.6,52.71,2153.0,1911,50.9633333333333,74.4733333333333,2039.8000000000004,60.4,76.15
2026-03-12 13:50:00,55.17,75.29,37.04,63.63,1945,2276.4,13,3,51.11,74.65,36.86,54.86,1935.1,1868,51.38666666666663,74.7533333333333,2121.5000000000005,45.22,74.33
2026-03-12 13:55:00,59.26,76.02,37.92,61.22,1869,2411.9,13,3,55.17,75.29,37.04,63.63,2276.4,1945,55.17999999999997,75.31999999999998,2207.8000000000006,47.48,74.21
2026-03-12 14:00:00,60.4,76.15,37.05,70.16,1979,2557.3,14,3,59.26,76.02,37.92,61.22,2411.9,1869,58.27666666666662,75.81999999999998,2415.2000000000003,50.67,76.62
2026-03-12 14:05:00,45.22,74.33,36.75,55.75,1939,1977.8,14,3,60.4,76.15,37.05,70.16,2557.3,1979,54.95999999999996,75.49999999999996,2315.666666666667,54.63,76.94
2026-03-12 14:10:00,47.48,74.21,36.88,48.59,1951,1878.6,14,3,45.22,74.33,36.75,55.75,1977.8,1939,51.033333333333296,74.89666666666663,2137.9,56.85,76.96
2026-03-12 14:15:00,50.67,76.62,37.14,61.94,1990,2264.0,14,3,47.48,74.21,36.88,48.59,1878.6,1951,47.789999999999964,75.0533333333333,2040.133333333334,56.74,76.69
2026-03-12 14:20:00,54.63,76.94,36.96,61.89,1960,2516.6,14,3,50.67,76.62,37.14,61.94,2264.0,1990,50.92666666666663,75.9233333333333,2219.7333333333336,64.39,77.36
2026-03-12 14:25:00,56.85,76.96,37.37,65.92,1969,2497.8,14,3,54.63,76.94,36.96,61.89,2516.6,1960,54.04999999999996,76.83999999999996,2426.1333333333337,55.49,77.64
2026-03-12 14:30:00,56.74,76.69,37.09,55.18,2000,2101.1,14,3,56.85,76.96,37.37,65.92,2497.8,1969,56.073333333333295,76.8633333333333,2371.833333333334,66.59,78.93
2026-03-12 14:35:00,64.39,77.36,37.27,74.87,1967,2781.1,14,3,56.74,76.69,37.09,55.18,2101.1,2000,59.32666666666663,77.00333333333329,2460.0000000000005,46.62,79.5
2026-03-12 14:40:00,55.49,77.64,37.57,53.58,2001,2246.0,14,3,64.39,77.36,37.27,74.87,2781.1,1967,58.8733333333333,77.22999999999998,2376.066666666667,44.36,78.83
2026-03-12 14:45:00,66.59,78.93,37.37,73.65,1962,2901.4,14,3,55.49,77.64,37.57,53.58,2246.0,2001,62.15666666666663,77.97666666666663,2642.833333333334,44.48,77.74
2026-03-12 14:50:00,46.62,79.5,36.94,60.56,1965,2064.9,14,3,66.59,78.93,37.37,73.65,2901.4,1962,56.2333333333333,78.68999999999997,2404.1000000000004,62.2,77.14
2026-03-12 14:55:00,44.36,78.83,36.91,52.74,1962,1710.7,14,3,46.62,79.5,36.94,60.56,2064.9,1965,52.52333333333329,79.08666666666663,2225.666666666667,68.69,76.7
2026-03-12 15:00:00,44.48,77.74,37.17,52.03,1928,1885.1,15,3,44.36,78.83,36.91,52.74,1710.7,1962,45.153333333333286,78.68999999999996,1886.9000000000005,54.3,76.92
2026-03-12 15:05:00,62.2,77.14,37.04,67.89,1961,2541.7,15,3,44.48,77.74,37.17,52.03,1885.1,1928,50.34666666666663,77.9033333333333,2045.833333333334,47.54,77.22
2026-03-12 15:10:00,68.69,76.7,36.6,79.98,2056,2908.4,15,3,62.2,77.14,37.04,67.89,2541.7,1961,58.45666666666663,77.1933333333333,2445.066666666667,59.82,76.88
2026-03-12 15:15:00,54.3,76.92,37.3,57.99,2004,2154.6,15,3,68.69,76.7,36.6,79.98,2908.4,2056,61.72999999999996,76.91999999999997,2534.9,59.42,76.25
2026-03-12 15:20:00,47.54,77.22,37.29,46.71,1990,1758.9,15,3,54.3,76.92,37.3,57.99,2154.6,2004,56.8433333333333,76.94666666666664,2273.966666666667,56.04,76.87
2026-03-12 15:25:00,59.82,76.88,36.86,69.28,2048,2613.8,15,3,47.54,77.22,37.29,46.71,1758.9,1990,53.88666666666663,77.00666666666665,2175.766666666667,52.55,76.44
2026-03-12 15:30:00,59.42,76.25,37.17,63.31,2067,2541.4,15,3,59.82,76.88,36.86,69.28,2613.8,2048,55.5933333333333,76.7833333333333,2304.7000000000003,49.19,76.82
2026-03-12 15:35:00,56.04,76.87,37.29,61.0,2100,2061.4,15,3,59.42,76.25,37.17,63.31,2541.4,2067,58.42666666666663,76.66666666666663,2405.533333333334,60.23,77.74
2026-03-12 15:40:00,52.55,76.44,37.27,60.85,1940,2208.4,15,3,56.04,76.87,37.29,61.0,2061.4,2100,56.003333333333295,76.51999999999997,2270.4000000000005,47.96,77.25
2026-03-12 15:45:00,49.19,76.82,37.61,53.58,2004,2022.5,15,3,52.55,76.44,37.27,60.85,2208.4,1940,52.5933333333333,76.70999999999997,2097.433333333334,50.25,78.69
2026-03-12 15:50:00,60.23,77.74,37.81,63.13,2073,2524.6,15,3,49.19,76.82,37.61,53.58,2022.5,2004,53.98999999999996,76.99999999999996,2251.833333333334,57.24,79.01
2026-03-12 15:55:00,47.96,77.25,37.09,57.52,2074,2040.9,15,3,60.23,77.74,37.81,63.13,2524.6,2073,52.45999999999996,77.26999999999997,2196.0000000000005,61.48,79.76
2026-03-12 16:00:00,50.25,78.69,37.47,51.39,2009,2224.6,16,3,47.96,77.25,37.09,57.52,2040.9,2074,52.8133333333333,77.8933333333333,2263.3666666666672,90.6,88.65
2026-03-12 16:05:00,57.24,79.01,37.44,62.26,2034,2396.9,16,3,50.25,78.69,37.47,51.39,2224.6,2009,51.81666666666663,78.31666666666662,2220.8000000000006,55.8,80.19
2026-03-12 16:10:00,61.48,79.76,37.42,68.88,2039,2287.8,16,3,57.24,79.01,37.44,62.26,2396.9,2034,56.323333333333295,79.1533333333333,2303.100000000001,50.76,79.79
2026-03-12 16:15:00,90.6,88.65,37.46,99.0,3491,3613.4,16,3,61.48,79.76,37.42,68.88,2287.8,2039,69.7733333333333,82.47333333333331,2766.033333333334,55.9,80.13
2026-03-12 16:20:00,55.8,80.19,37.17,72.42,1964,2831.6,16,3,90.6,88.65,37.46,99.0,3613.4,3491,69.2933333333333,82.86666666666663,2910.9333333333343,61.32,80.3
2026-03-12 16:25:00,50.76,79.79,37.03,53.47,1988,2109.6,16,3,55.8,80.19,37.17,72.42,2831.6,1964,65.71999999999996,82.87666666666665,2851.5333333333333,73.14,80.37
2026-03-12 16:30:00,55.9,80.13,37.07,65.9,2026,2258.3,16,3,50.76,79.79,37.03,53.47,2109.6,1988,54.153333333333286,80.03666666666663,2399.833333333334,69.57,81.15
2026-03-12 16:35:00,61.32,80.3,37.55,72.82,2047,2770.0,16,3,55.9,80.13,37.07,65.9,2258.3,2026,55.99333333333329,80.0733333333333,2379.3000000000006,49.58,81.94
2026-03-12 16:40:00,73.14,80.37,37.42,83.25,2018,3165.1,16,3,61.32,80.3,37.55,72.82,2770.0,2047,63.4533333333333,80.26666666666664,2731.1333333333337,50.56,81.17
2026-03-12 16:45:00,69.57,81.15,37.75,73.37,2069,3006.5,16,3,73.14,80.37,37.42,83.25,3165.1,2018,68.00999999999996,80.60666666666664,2980.533333333334,94.48,96.86
2026-03-12 16:50:00,49.58,81.94,37.31,57.66,2038,2242.5,16,3,69.57,81.15,37.75,73.37,3006.5,2069,64.09666666666664,81.15333333333331,2804.7000000000007,50.63,81.4
2026-03-12 16:55:00,50.56,81.17,37.06,60.05,1990,2268.6,16,3,49.58,81.94,37.31,57.66,2242.5,2038,56.56999999999996,81.41999999999997,2505.866666666667,51.64,80.45
2026-03-12 17:00:00,94.48,96.86,37.51,99.0,3158,4081.0,17,3,50.56,81.17,37.06,60.05,2268.6,1990,64.87333333333329,86.65666666666664,2864.0333333333333,57.42,79.37
2026-03-12 17:05:00,50.63,81.4,37.37,57.53,1904,2084.7,17,3,94.48,96.86,37.51,99.0,4081.0,3158,65.2233333333333,86.47666666666663,2811.433333333334,58.67,78.26
2026-03-12 17:10:00,51.64,80.45,37.6,48.87,1962,1983.9,17,3,50.63,81.4,37.37,57.53,2084.7,1904,65.5833333333333,86.23666666666664,2716.5333333333338,56.54,78.35
2026-03-12 17:15:00,57.42,79.37,37.44,71.97,1910,2556.9,17,3,51.64,80.45,37.6,48.87,1983.9,1962,53.22999999999996,80.40666666666664,2208.5000000000005,57.76,79.11
2026-03-12 17:20:00,58.67,78.26,37.96,67.11,1942,2504.1,17,3,57.42,79.37,37.44,71.97,2556.9,1910,55.90999999999997,79.35999999999997,2348.3000000000006,59.88,79.81
2026-03-12 17:25:00,56.54,78.35,37.74,68.17,1923,2460.4,17,3,58.67,78.26,37.96,67.11,2504.1,1942,57.543333333333294,78.65999999999997,2507.1333333333337,63.2,80.01
2026-03-12 17:30:00,57.76,79.11,37.6,60.29,1834,2029.2,17,3,56.54,78.35,37.74,68.17,2460.4,1923,57.65666666666663,78.57333333333331,2331.233333333334,59.39,80.99
2026-03-12 17:35:00,59.88,79.81,37.36,64.34,1932,2333.7,17,3,57.76,79.11,37.6,60.29,2029.2,1834,58.05999999999997,79.08999999999997,2274.433333333334,47.8,79.58
2026-03-12 17:40:00,63.2,80.01,37.44,65.39,1901,2551.8,17,3,59.88,79.81,37.36,64.34,2333.7,1932,60.279999999999966,79.6433333333333,2304.9000000000005,47.38,79.86
2026-03-12 17:45:00,59.39,80.99,37.5,64.77,1883,2490.1,17,3,63.2,80.01,37.44,65.39,2551.8,1901,60.8233333333333,80.26999999999997,2458.533333333334,53.22,79.72
2026-03-12 17:50:00,47.8,79.58,38.14,51.47,1902,2193.9,17,3,59.39,80.99,37.5,64.77,2490.1,1883,56.796666666666624,80.1933333333333,2411.933333333334,46.77,79.25
2026-03-12 17:55:00,47.38,79.86,37.97,52.69,1822,1947.5,17,3,47.8,79.58,38.14,51.47,2193.9,1902,51.52333333333329,80.1433333333333,2210.5000000000005,39.2,77.99
2026-03-12 18:00:00,53.22,79.72,38.06,64.25,1849,2247.5,18,3,47.38,79.86,37.97,52.69,1947.5,1822,49.46666666666663,79.71999999999997,2129.6333333333337,45.31,78.36
2026-03-12 18:05:00,46.77,79.25,37.75,53.24,1812,2016.4,18,3,53.22,79.72,38.06,64.25,2247.5,1849,49.1233333333333,79.60999999999997,2070.466666666667,45.95,76.53
2026-03-12 18:10:00,39.2,77.99,37.67,40.86,1853,1672.5,18,3,46.77,79.25,37.75,53.24,2016.4,1812,46.396666666666626,78.98666666666664,1978.8000000000004,49.17,76.61
2026-03-12 18:15:00,45.31,78.36,37.56,50.21,1850,2007.3,18,3,39.2,77.99,37.67,40.86,1672.5,1853,43.75999999999997,78.5333333333333,1898.7333333333338,48.63,76.13
2026-03-12 18:20:00,45.95,76.53,38.03,50.6,1852,1809.1,18,3,45.31,78.36,37.56,50.21,2007.3,1850,43.48666666666663,77.62666666666662,1829.633333333334,50.04,75.98
2026-03-12 18:25:00,49.17,76.61,37.58,53.19,1850,2158.1,18,3,45.95,76.53,38.03,50.6,1809.1,1852,46.80999999999997,77.16666666666663,1991.5000000000007,40.34,75.66
2026-03-12 18:30:00,48.63,76.13,38.3,55.81,1771,1917.9,18,3,49.17,76.61,37.58,53.19,2158.1,1850,47.91666666666663,76.4233333333333,1961.7000000000007,45.1,75.57
2026-03-12 18:35:00,50.04,75.98,37.94,51.62,1766,1992.2,18,3,48.63,76.13,38.3,55.81,1917.9,1771,49.279999999999966,76.23999999999997,2022.7333333333343,53.29,76.72
2026-03-12 18:40:00,40.34,75.66,38.0,49.28,1785,1701.0,18,3,50.04,75.98,37.94,51.62,1992.2,1766,46.33666666666662,75.92333333333329,1870.3666666666675,50.69,76.88
2026-03-12 18:45:00,45.1,75.57,38.11,50.83,1745,1890.2,18,3,40.34,75.66,38.0,49.28,1701.0,1785,45.15999999999997,75.73666666666662,1861.133333333334,48.71,76.06
2026-03-12 18:50:00,53.29,76.72,37.59,62.33,1751,2233.5,18,3,45.1,75.57,38.11,50.83,1890.2,1745,46.243333333333304,75.98333333333329,1941.5666666666675,51.89,74.46
2026-03-12 18:55:00,50.69,76.88,37.64,56.4,1657,2218.9,18,3,53.29,76.72,37.59,62.33,2233.5,1751,49.69333333333329,76.38999999999997,2114.2000000000007,45.21,72.98
2026-03-12 19:00:00,48.71,76.06,37.88,58.6,1733,2196.4,19,3,50.69,76.88,37.64,56.4,2218.9,1657,50.896666666666626,76.5533333333333,2216.266666666667,38.51,72.39
2026-03-12 19:05:00,51.89,74.46,37.77,70.19,1731,2246.8,19,3,48.71,76.06,37.88,58.6,2196.4,1733,50.42999999999996,75.79999999999997,2220.7000000000007,44.24,71.12
2026-03-12 19:10:00,45.21,72.98,37.01,56.53,1647,1774.8,19,3,51.89,74.46,37.77,70.19,2246.8,1731,48.603333333333296,74.49999999999996,2072.6666666666674,35.6,70.89
2026-03-12 19:15:00,38.51,72.39,38.53,45.6,1688,1650.5,19,3,45.21,72.98,37.01,56.53,1774.8,1647,45.20333333333329,73.27666666666663,1890.7000000000007,49.77,70.28
2026-03-12 19:20:00,44.24,71.12,37.88,54.72,1679,1905.6,19,3,38.51,72.39,38.53,45.6,1650.5,1688,42.6533333333333,72.1633333333333,1776.9666666666672,47.61,69.91
2026-03-12 19:25:00,35.6,70.89,37.94,45.16,1548,1395.1,19,3,44.24,71.12,37.88,54.72,1905.6,1679,39.44999999999996,71.46666666666664,1650.4000000000005,38.29,69.42
2026-03-12 19:30:00,49.77,70.28,38.45,45.83,1633,2060.0,19,3,35.6,70.89,37.94,45.16,1395.1,1548,43.2033333333333,70.7633333333333,1786.9000000000005,49.79,69.71
2026-03-12 19:35:00,47.61,69.91,38.09,56.9,1627,1791.6,19,3,49.77,70.28,38.45,45.83,2060.0,1633,44.32666666666663,70.35999999999997,1748.9000000000008,52.09,69.63
2026-03-12 19:40:00,38.29,69.42,38.29,45.28,1608,1438.9,19,3,47.61,69.91,38.09,56.9,1791.6,1627,45.2233333333333,69.86999999999996,1763.5000000000007,53.79,69.32
