timestamp,cpu_usage,ram_usage,disk_usage,network_usage,active_users,request_rate,hour,day_of_week
2026-03-09 07:45:00,25.02,54.58,36.45,31.51,832,934.6,7,0
2026-03-09 07:50:00,31.54,54.0,36.16,25.06,829,839.7,7,0
2026-03-09 07:55:00,27.02,55.04,36.05,36.28,935,1042.2,7,0
2026-03-09 08:00:00,33.17,55.95,36.61,40.29,917,1144.1,8,0
2026-03-09 08:05:00,33.96,55.15,36.5,36.3,894,1156.5,8,0
2026-03-09 08:10:00,29.87,55.46,36.1,39.88,911,868.0,8,0
2026-03-09 08:15:00,29.65,56.02,36.41,40.65,966,1002.3,8,0
2026-03-09 08:20:00,25.71,55.97,36.31,29.86,927,902.8,8,0
2026-03-09 08:25:00,31.88,56.8,35.82,36.79,964,1349.4,8,0
2026-03-09 08:30:00,40.35,56.26,36.05,41.91,931,1336.9,8,0
2026-03-09 08:35:00,38.69,56.91,36.07,35.29,988,1273.5,8,0
2026-03-09 08:40:00,30.87,56.85,36.49,33.2,1000,1029.0,8,0
2026-03-09 08:45:00,39.15,57.26,36.16,36.04,955,1319.8,8,0
2026-03-09 08:50:00,33.12,57.52,35.82,37.78,1037,1263.1,8,0
2026-03-09 08:55:00,40.26,58.07,36.16,43.67,1065,1501.0,8,0
2026-03-09 09:00:00,39.65,58.33,36.24,45.79,1054,1494.7,9,0
2026-03-09 09:05:00,35.58,58.5,36.38,37.08,1197,1227.1,9,0
2026-03-09 09:10:00,34.82,59.21,36.08,38.29,1124,1176.0,9,0
2026-03-09 09:15:00,29.28,59.36,36.4,41.81,1082,1235.5,9,0
2026-03-09 09:20:00,41.06,58.85,36.72,40.42,1204,1605.3,9,0
2026-03-09 09:25:00,36.58,58.96,36.36,37.13,1159,1455.8,9,0
2026-03-09 09:30:00,53.43,60.5,36.72,56.37,1280,1802.6,9,0
2026-03-09 09:35:00,39.75,59.47,36.81,48.25,1178,1593.8,9,0
2026-03-09 09:40:00,46.83,60.59,36.01,48.09,1260,1723.8,9,0
2026-03-09 09:45:00,43.21,62.41,35.89,46.83,1273,1427.4,9,0
2026-03-09 09:50:00,33.98,63.01,36.31,38.22,1218,1238.5,9,0
2026-03-09 09:55:00,37.42,63.54,36.03,35.92,1240,1426.5,9,0
2026-03-09 10:00:00,41.44,63.78,35.94,34.66,1202,1258.1,10,0
2026-03-09 10:05:00,41.91,64.16,36.04,46.27,1292,1662.6,10,0
2026-03-09 10:10:00,44.28,64.29,36.63,51.19,1362,1822.3,10,0
2026-03-09 10:15:00,40.37,65.06,36.6,31.98,1309,1231.6,10,0
2026-03-09 10:20:00,40.8,65.4,35.82,50.67,1378,1657.6,10,0
2026-03-09 10:25:00,37.4,65.06,37.0,51.64,1275,1651.4,10,0
2026-03-09 10:30:00,41.13,64.37,36.86,42.53,1343,1617.8,10,0
2026-03-09 10:35:00,41.46,65.44,36.22,60.8,1477,1906.2,10,0
2026-03-09 10:40:00,42.16,74.57,36.02,58.16,2044,1941.6,10,0
2026-03-09 10:45:00,50.48,64.96,36.22,53.7,1458,1860.7,10,0
2026-03-09 10:50:00,51.0,64.35,36.01,53.53,1401,1719.5,10,0
2026-03-09 10:55:00,45.7,65.63,36.48,53.05,1462,1941.1,10,0
2026-03-09 11:00:00,46.64,64.85,36.74,55.42,1503,1746.2,11,0
2026-03-09 11:05:00,32.35,65.42,36.59,42.74,1447,1195.6,11,0
2026-03-09 11:10:00,38.21,65.12,36.72,36.54,1517,1400.2,11,0
2026-03-09 11:15:00,40.34,65.99,36.71,47.82,1476,1458.0,11,0
2026-03-09 11:20:00,42.89,67.62,36.84,52.69,1541,1858.8,11,0
2026-03-09 11:25:00,44.11,68.37,36.21,48.35,1545,1807.2,11,0
2026-03-09 11:30:00,40.38,69.14,37.15,56.15,1610,1740.1,11,0
2026-03-09 11:35:00,55.95,68.88,36.39,64.38,1605,2306.5,11,0
2026-03-09 11:40:00,48.77,69.31,36.68,50.72,1641,1976.3,11,0
2026-03-09 11:45:00,46.66,70.75,37.21,54.71,1648,2139.7,11,0
2026-03-09 11:50:00,59.6,71.66,37.19,62.62,1717,2120.9,11,0
2026-03-09 11:55:00,41.14,72.15,36.87,49.58,1683,1856.8,11,0
2026-03-09 12:00:00,44.11,71.74,36.99,46.45,1677,1600.5,12,0
2026-03-09 12:05:00,43.62,72.0,37.22,53.23,1636,1765.3,12,0
2026-03-09 12:10:00,55.86,72.63,36.58,59.12,1655,2167.2,12,0
2026-03-09 12:15:00,38.46,73.68,36.64,56.93,1730,1592.1,12,0
2026-03-09 12:20:00,46.09,73.52,37.12,48.5,1683,1672.8,12,0
2026-03-09 12:25:00,52.53,73.8,36.95,56.02,1738,2297.9,12,0
2026-03-09 12:30:00,82.89,87.87,37.24,95.8,2911,3603.1,12,0
2026-03-09 12:35:00,51.36,74.21,36.5,62.46,1750,2112.8,12,0
2026-03-09 12:40:00,53.54,72.88,37.41,55.55,1790,1997.5,12,0
2026-03-09 12:45:00,44.18,73.38,36.9,51.55,1783,1686.4,12,0
2026-03-09 12:50:00,51.99,73.01,37.16,54.72,1834,1726.2,12,0
2026-03-09 12:55:00,48.47,72.77,37.53,55.71,1756,2236.4,12,0
2026-03-09 13:00:00,50.01,73.35,36.86,59.9,1783,2072.9,13,0
2026-03-09 13:05:00,52.14,72.97,37.08,54.84,1762,2267.5,13,0
2026-03-09 13:10:00,47.52,73.94,36.43,51.76,1847,1945.1,13,0
2026-03-09 13:15:00,46.0,74.57,36.86,53.07,1887,1983.3,13,0
2026-03-09 13:20:00,47.87,74.98,36.72,55.52,1847,1799.6,13,0
2026-03-09 13:25:00,61.45,76.52,37.09,62.97,1958,2216.8,13,0
2026-03-09 13:30:00,58.48,76.22,37.09,60.2,1900,2558.2,13,0
2026-03-09 13:35:00,55.76,75.78,36.55,54.0,1818,2027.6,13,0
2026-03-09 13:40:00,55.9,74.69,37.37,63.03,1918,2488.9,13,0
2026-03-09 13:45:00,49.8,75.76,36.49,57.09,1883,2008.0,13,0
2026-03-09 13:50:00,60.88,76.6,37.23,62.95,1953,2557.1,13,0
2026-03-09 13:55:00,50.39,76.8,36.78,56.66,1981,2178.7,13,0
2026-03-09 14:00:00,61.85,76.98,36.96,65.45,2051,2409.3,14,0
2026-03-09 14:05:00,52.33,76.87,37.78,65.62,1991,2272.1,14,0
2026-03-09 14:10:00,51.86,76.27,37.49,52.2,1955,1975.8,14,0
2026-03-09 14:15:00,60.06,76.93,37.54,70.5,1986,2493.8,14,0
2026-03-09 14:20:00,48.91,77.24,36.86,58.57,2024,2135.5,14,0
2026-03-09 14:25:00,49.76,75.85,36.91,57.76,2019,2179.0,14,0
2026-03-09 14:30:00,48.09,77.21,37.32,55.4,2073,1996.1,14,0
2026-03-09 14:35:00,52.16,75.91,37.29,58.27,2005,2012.6,14,0
2026-03-09 14:40:00,51.55,76.24,36.54,62.75,1980,2554.7,14,0
2026-03-09 14:45:00,53.42,74.9,37.33,65.95,2012,2365.6,14,0
2026-03-09 14:50:00,59.19,74.1,37.05,59.36,1990,2354.7,14,0
2026-03-09 14:55:00,52.91,74.59,36.95,66.61,2013,2620.6,14,0
2026-03-09 15:00:00,59.29,75.89,37.54,77.91,1946,2664.7,15,0
2026-03-09 15:05:00,49.71,75.8,37.19,60.74,2013,2090.9,15,0
2026-03-09 15:10:00,58.09,76.59,36.68,68.61,1919,2585.4,15,0
2026-03-09 15:15:00,62.0,76.92,37.26,64.97,2048,2537.7,15,0
2026-03-09 15:20:00,50.57,76.38,37.11,65.95,2057,2316.4,15,0
2026-03-09 15:25:00,51.88,77.02,37.09,63.71,2032,2396.2,15,0
2026-03-09 15:30:00,55.96,77.65,37.69,66.95,1939,2441.8,15,0
2026-03-09 15:35:00,51.58,76.86,37.57,47.04,1973,1948.0,15,0
2026-03-09 15:40:00,48.15,76.8,37.27,46.71,1941,1679.8,15,0
2026-03-09 15:45:00,56.87,77.22,37.67,59.35,1974,2237.6,15,0
2026-03-09 15:50:00,52.28,77.57,37.34,55.39,1986,2219.9,15,0
2026-03-09 15:55:00,55.62,78.42,37.62,62.87,2035,2472.9,15,0
2026-03-09 16:00:00,46.16,78.19,36.95,53.22,2021,1947.9,16,0
2026-03-09 16:05:00,48.6,79.3,36.94,54.35,1943,2060.1,16,0
2026-03-09 16:10:00,67.58,80.18,36.62,72.96,2035,2842.9,16,0
2026-03-09 16:15:00,57.63,79.59,37.02,68.51,1969,2634.7,16,0
2026-03-09 16:20:00,59.95,79.18,37.17,68.73,1981,2553.7,16,0
2026-03-09 16:25:00,99.5,96.71,37.81,99.0,3369,4263.1,16,0
2026-03-09 16:30:00,57.63,80.19,37.17,55.25,2048,2534.5,16,0
2026-03-09 16:35:00,75.03,96.03,37.36,79.67,3079,3336.1,16,0
2026-03-09 16:40:00,56.04,79.38,37.36,64.66,1992,2532.5,16,0
2026-03-09 16:45:00,54.6,78.81,37.43,59.14,1919,2138.5,16,0
2026-03-09 16:50:00,61.77,80.08,37.43,66.84,1968,2574.3,16,0
2026-03-09 16:55:00,63.03,81.09,37.01,58.64,1995,2542.6,16,0
2026-03-09 17:00:00,49.93,80.1,37.36,58.54,1923,1892.3,17,0
2026-03-09 17:05:00,64.34,80.16,37.22,66.84,1985,2457.0,17,0
2026-03-09 17:10:00,46.17,79.07,37.45,61.26,1941,2241.5,17,0
2026-03-09 17:15:00,53.74,78.89,37.99,74.72,1941,2518.1,17,0
2026-03-09 17:20:00,55.28,79.91,37.36,71.17,1972,2562.6,17,0
2026-03-09 17:25:00,51.61,78.75,37.48,55.03,1959,2231.7,17,0
2026-03-09 17:30:00,55.78,77.55,37.89,67.44,1959,2510.8,17,0
2026-03-09 17:35:00,53.83,76.91,37.27,57.39,1927,2173.9,17,0
2026-03-09 17:40:00,49.56,79.19,37.78,42.85,1913,1690.1,17,0
2026-03-09 17:45:00,47.49,79.71,37.41,54.17,1809,1925.6,17,0
2026-03-09 17:50:00,47.15,80.11,37.25,56.85,1830,2080.1,17,0
2026-03-09 17:55:00,48.92,80.34,38.27,56.96,1841,2203.9,17,0
2026-03-09 18:00:00,40.65,79.27,37.65,44.24,1798,1741.5,18,0
2026-03-09 18:05:00,46.76,78.4,37.95,50.2,1764,1609.6,18,0
2026-03-09 18:10:00,40.17,76.74,38.24,49.04,1822,1662.0,18,0
2026-03-09 18:15:00,45.38,75.71,37.65,64.57,1818,2433.4,18,0
2026-03-09 18:20:00,43.18,77.32,37.49,50.54,1858,1710.4,18,0
2026-03-09 18:25:00,58.34,77.54,37.54,65.9,1858,2380.4,18,0
2026-03-09 18:30:00,60.59,75.3,37.26,64.56,1796,2615.1,18,0
2026-03-09 18:35:00,44.23,74.94,37.44,57.19,1726,1927.7,18,0
2026-03-09 18:40:00,46.63,73.75,37.72,56.36,1776,2046.7,18,0
2026-03-09 18:45:00,82.64,75.02,54.65,65.85,1810,2280.8,18,0
2026-03-09 18:50:00,43.85,73.69,38.07,49.52,1710,1799.0,18,0
2026-03-09 18:55:00,54.76,75.01,37.5,61.22,1793,2521.5,18,0
2026-03-09 19:00:00,49.15,76.25,37.22,41.71,1761,1622.8,19,0
2026-03-09 19:05:00,55.94,77.82,37.56,58.96,1708,2280.6,19,0
2026-03-09 19:10:00,43.63,76.92,37.3,49.2,1731,1748.7,19,0
2026-03-09 19:15:00,44.95,77.17,37.92,49.01,1641,1881.3,19,0
2026-03-09 19:20:00,49.84,75.82,37.94,49.49,1608,1782.3,19,0
2026-03-09 19:25:00,45.79,75.21,37.38,56.72,1639,2012.1,19,0
2026-03-09 19:30:00,49.35,74.91,38.21,58.49,1638,1911.6,19,0
2026-03-09 19:35:00,48.95,75.81,38.4,54.35,1586,2226.5,19,0
2026-03-09 19:40:00,57.31,75.0,37.86,63.47,1688,2376.7,19,0
2026-03-09 19:45:00,45.92,73.51,38.1,52.14,1597,1766.4,19,0
2026-03-09 19:50:00,44.0,73.05,37.8,59.72,1521,1846.4,19,0
2026-03-09 19:55:00,53.1,73.49,37.8,62.32,1588,2269.2,19,0
2026-03-09 20:00:00,47.56,72.24,37.8,63.81,1536,2052.2,20,0
2026-03-09 20:05:00,49.99,71.54,37.95,66.28,1591,2081.4,20,0
2026-03-09 20:10:00,42.52,70.88,37.53,53.39,1429,1740.3,20,0
2026-03-09 20:15:00,51.34,70.57,38.0,53.46,1468,1926.9,20,0
2026-03-09 20:20:00,36.65,69.08,38.06,43.62,1464,1438.6,20,0
2026-03-09 20:25:00,43.28,69.7,38.18,46.73,1384,1802.7,20,0
2026-03-09 20:30:00,43.07,67.67,37.7,49.3,1446,1561.8,20,0
2026-03-09 20:35:00,36.29,66.76,37.91,44.99,1384,1397.3,20,0
2026-03-09 20:40:00,36.03,64.7,37.64,35.47,1317,1237.8,20,0
2026-03-09 20:45:00,40.51,64.52,37.75,36.75,1369,1447.4,20,0
2026-03-09 20:50:00,39.97,64.19,37.75,41.19,1362,1392.9,20,0
2026-03-09 20:55:00,38.26,63.95,38.04,50.57,1374,1532.5,20,0
2026-03-09 21:00:00,34.92,64.78,37.63,42.93,1392,1311.7,21,0
2026-03-09 21:05:00,40.64,64.42,37.89,44.42,1276,1746.6,21,0
2026-03-09 21:10:00,49.58,64.16,37.8,50.82,1330,1774.4,21,0
2026-03-09 21:15:00,41.33,63.55,38.38,46.86,1285,1649.2,21,0
2026-03-09 21:20:00,37.97,63.39,38.19,36.79,1266,1177.9,21,0
2026-03-09 21:25:00,41.94,63.42,37.76,44.41,1252,1721.8,21,0
2026-03-09 21:30:00,40.58,64.24,38.13,35.0,1246,1087.5,21,0
2026-03-09 21:35:00,33.56,63.77,38.43,34.8,1255,1272.8,21,0
2026-03-09 21:40:00,41.45,64.72,37.94,37.76,1205,1215.8,21,0
2026-03-09 21:45:00,39.15,64.08,37.8,41.62,1101,1301.4,21,0
2026-03-09 21:50:00,34.31,64.6,38.01,40.92,1099,1294.5,21,0
2026-03-09 21:55:00,35.56,64.14,38.56,41.33,1214,1502.2,21,0
2026-03-09 22:00:00,42.49,63.71,38.09,45.68,1118,1579.1,22,0
2026-03-09 22:05:00,34.55,64.45,38.47,33.55,1150,1048.4,22,0
2026-03-09 22:10:00,39.09,63.68,37.87,44.63,1140,1369.2,22,0
2026-03-09 22:15:00,38.37,61.74,37.84,35.93,1110,1232.2,22,0
2026-03-09 22:20:00,38.16,60.93,38.36,42.75,1029,1277.1,22,0
2026-03-09 22:25:00,39.18,61.14,38.63,36.09,1067,1365.6,22,0
2026-03-09 22:30:00,29.35,58.53,38.02,34.07,974,922.7,22,0
2026-03-09 22:35:00,28.2,57.43,38.08,35.29,974,867.9,22,0
2026-03-09 22:40:00,36.6,57.3,38.26,41.98,942,1300.8,22,0
2026-03-09 22:45:00,37.34,57.66,38.16,47.05,959,1330.3,22,0
2026-03-09 22:50:00,33.55,57.03,38.2,34.26,895,939.8,22,0
2026-03-09 22:55:00,30.3,56.92,38.03,29.39,917,765.8,22,0
2026-03-09 23:00:00,36.33,57.4,37.85,34.46,885,1245.7,23,0
2026-03-09 23:05:00,28.23,57.3,38.13,31.96,829,879.4,23,0
2026-03-09 23:10:00,34.58,56.24,38.66,35.52,902,1040.6,23,0
2026-03-09 23:15:00,38.61,56.15,38.51,41.46,870,1197.7,23,0
2026-03-09 23:20:00,31.02,54.74,39.23,38.11,867,1080.4,23,0
2026-03-09 23:25:00,36.72,55.06,38.2,32.5,789,961.7,23,0
2026-03-09 23:30:00,46.15,55.77,38.33,37.89,827,1181.0,23,0
2026-03-09 23:35:00,30.73,55.11,39.13,34.28,792,1075.5,23,0
2026-03-09 23:40:00,26.79,52.94,38.26,41.23,796,992.4,23,0
2026-03-09 23:45:00,25.18,52.83,38.41,28.4,736,924.3,23,0
2026-03-09 23:50:00,23.16,53.55,38.42,34.38,798,801.9,23,0
2026-03-09 23:55:00,25.79,53.22,38.57,30.34,796,864.2,23,0
2026-03-10 00:00:00,31.09,52.56,34.61,21.75,706,727.6,0,1
2026-03-10 00:05:00,25.84,51.51,35.0,32.45,691,807.9,0,1
2026-03-10 00:10:00,30.79,50.98,34.69,28.18,707,1019.2,0,1
2026-03-10 00:15:00,36.93,49.87,35.0,33.38,658,815.6,0,1
2026-03-10 00:20:00,33.42,50.33,34.7,29.21,626,677.6,0,1
2026-03-10 00:25:00,23.16,50.2,34.86,28.33,686,647.3,0,1
2026-03-10 00:30:00,34.86,50.37,34.89,31.56,689,792.2,0,1
2026-03-10 00:35:00,30.2,50.56,35.25,35.29,586,741.5,0,1
2026-03-10 00:40:00,32.93,51.28,34.9,30.83,696,1003.9,0,1
2026-03-10 00:45:00,33.33,51.73,35.4,32.62,634,835.8,0,1
2026-03-10 00:50:00,27.27,51.7,35.05,29.63,645,784.1,0,1
2026-03-10 00:55:00,32.49,51.96,35.65,24.29,571,748.2,0,1
2026-03-10 01:00:00,22.33,50.97,34.51,30.03,544,789.4,1,1
2026-03-10 01:05:00,28.91,51.38,35.11,24.2,548,623.6,1,1
2026-03-10 01:10:00,27.83,50.78,35.33,21.67,496,450.8,1,1
2026-03-10 01:15:00,29.91,51.47,35.0,28.32,533,669.4,1,1
2026-03-10 01:20:00,20.48,50.14,35.32,23.33,583,628.1,1,1
2026-03-10 01:25:00,22.69,62.28,35.22,35.68,622,725.5,1,1
2026-03-10 01:30:00,22.1,48.11,35.34,20.6,501,612.2,1,1
2026-03-10 01:35:00,22.36,46.96,35.42,17.41,525,477.9,1,1
2026-03-10 01:40:00,48.16,47.03,54.91,25.02,535,568.0,1,1
2026-03-10 01:45:00,17.82,46.73,36.02,23.69,486,447.1,1,1
2026-03-10 01:50:00,23.51,46.65,35.24,25.14,485,431.8,1,1
2026-03-10 01:55:00,32.96,47.96,35.38,27.14,527,609.2,1,1
2026-03-10 02:00:00,23.72,47.89,35.29,26.26,488,455.5,2,1
2026-03-10 02:05:00,20.81,47.11,35.46,23.52,428,347.3,2,1
2026-03-10 02:10:00,20.76,45.19,35.07,24.21,306,305.6,2,1
2026-03-10 02:15:00,25.75,45.96,35.36,24.27,356,494.5,2,1
2026-03-10 02:20:00,20.43,47.09,35.46,29.55,470,581.7,2,1
2026-03-10 02:25:00,18.72,46.32,35.72,14.94,392,458.4,2,1
2026-03-10 02:30:00,25.48,46.32,34.88,18.49,386,351.2,2,1
2026-03-10 02:35:00,22.69,46.41,35.33,23.75,430,472.6,2,1
2026-03-10 02:40:00,26.67,47.09,35.53,24.14,434,478.6,2,1
2026-03-10 02:45:00,24.85,46.34,35.44,30.14,444,634.8,2,1
2026-03-10 02:50:00,21.89,47.6,35.55,19.64,456,423.2,2,1
2026-03-10 02:55:00,23.88,47.52,35.68,34.16,461,551.8,2,1
2026-03-10 03:00:00,23.23,45.87,35.04,17.86,370,420.4,3,1
2026-03-10 03:05:00,20.08,46.33,35.77,17.17,373,456.0,3,1
2026-03-10 03:10:00,17.84,46.64,35.11,28.05,396,438.0,3,1
2026-03-10 03:15:00,29.21,47.26,35.49,27.75,477,636.7,3,1
2026-03-10 03:20:00,22.57,46.42,35.71,26.08,451,499.6,3,1
2026-03-10 03:25:00,20.26,46.62,35.7,21.02,394,435.5,3,1
2026-03-10 03:30:00,25.5,46.43,35.54,17.34,454,416.4,3,1
2026-03-10 03:35:00,22.49,46.35,35.36,19.53,398,451.4,3,1
2026-03-10 03:40:00,17.13,45.58,35.81,16.39,414,381.8,3,1
2026-03-10 03:45:00,23.37,44.91,35.5,16.49,341,406.5,3,1
2026-03-10 03:50:00,17.92,46.19,34.82,21.06,421,414.1,3,1
2026-03-10 03:55:00,16.85,44.81,35.36,19.65,366,375.6,3,1
2026-03-10 04:00:00,18.83,45.71,35.4,16.62,403,378.7,4,1
2026-03-10 04:05:00,22.61,47.13,35.52,20.22,425,431.7,4,1
2026-03-10 04:10:00,22.45,47.35,35.56,22.62,295,286.7,4,1
2026-03-10 04:15:00,21.47,46.72,35.93,29.65,359,423.7,4,1
2026-03-10 04:20:00,24.22,46.11,35.43,18.56,447,424.9,4,1
2026-03-10 04:25:00,32.47,46.73,34.99,23.22,458,535.0,4,1
2026-03-10 04:30:00,19.87,45.69,34.89,23.21,398,372.6,4,1
2026-03-10 04:35:00,27.92,45.4,35.78,24.8,353,492.7,4,1
2026-03-10 04:40:00,26.3,45.29,35.51,21.89,431,448.9,4,1
2026-03-10 04:45:00,19.47,46.41,36.38,18.03,434,403.7,4,1
2026-03-10 04:50:00,18.22,45.78,35.7,27.38,436,566.6,4,1
2026-03-10 04:55:00,21.41,44.72,35.15,23.56,414,543.2,4,1
2026-03-10 05:00:00,18.47,45.4,36.35,29.08,420,513.6,5,1
2026-03-10 05:05:00,24.68,44.22,35.37,26.31,423,451.4,5,1
2026-03-10 05:10:00,20.63,45.38,35.29,21.87,453,543.1,5,1
2026-03-10 05:15:00,24.0,44.21,35.54,21.69,404,500.3,5,1
2026-03-10 05:20:00,25.85,44.95,35.64,20.76,354,327.7,5,1
2026-03-10 05:25:00,31.31,45.99,35.64,26.47,552,603.8,5,1
2026-03-10 05:30:00,25.43,46.12,35.54,29.79,436,554.3,5,1
2026-03-10 05:35:00,21.67,44.75,35.92,15.71,503,548.4,5,1
2026-03-10 05:40:00,17.8,45.7,36.16,21.42,554,519.8,5,1
2026-03-10 05:45:00,31.58,45.99,35.87,24.06,543,733.9,5,1
2026-03-10 05:50:00,27.98,45.93,36.47,23.06,499,656.9,5,1
2026-03-10 05:55:00,25.58,47.16,35.58,23.22,613,700.2,5,1
2026-03-10 06:00:00,20.9,47.43,35.94,24.17,560,558.9,6,1
2026-03-10 06:05:00,21.85,47.86,36.29,22.16,480,414.0,6,1
2026-03-10 06:10:00,32.63,49.07,35.65,33.64,598,807.0,6,1
2026-03-10 06:15:00,30.57,48.37,36.13,23.92,560,645.5,6,1
2026-03-10 06:20:00,27.99,47.77,36.49,25.36,551,651.6,6,1
2026-03-10 06:25:00,29.3,48.62,35.62,23.72,601,580.9,6,1
2026-03-10 06:30:00,25.08,47.75,36.1,38.01,665,920.3,6,1
2026-03-10 06:35:00,26.69,48.03,35.9,21.62,634,649.1,6,1
2026-03-10 06:40:00,28.79,48.79,36.41,31.52,653,935.6,6,1
2026-03-10 06:45:00,33.57,49.62,36.52,25.22,677,650.4,6,1
2026-03-10 06:50:00,27.83,50.25,36.23,28.92,718,853.6,6,1
2026-03-10 06:55:00,22.77,48.61,35.6,19.58,560,575.3,6,1
2026-03-10 07:00:00,31.84,49.2,36.25,39.05,736,1003.7,7,1
2026-03-10 07:05:00,27.08,49.23,35.76,29.33,735,732.0,7,1
2026-03-10 07:10:00,32.88,49.11,35.41,28.9,691,883.1,7,1
2026-03-10 07:15:00,25.38,48.68,36.06,40.5,696,901.7,7,1
2026-03-10 07:20:00,32.98,49.0,35.98,29.58,669,822.5,7,1
2026-03-10 07:25:00,29.49,50.17,36.3,33.21,791,798.3,7,1
2026-03-10 07:30:00,31.38,50.65,36.15,37.5,802,1004.3,7,1
2026-03-10 07:35:00,32.02,49.98,36.17,31.95,755,688.5,7,1
2026-03-10 07:40:00,28.69,50.08,36.45,31.17,812,858.7,7,1
2026-03-10 07:45:00,54.01,64.61,35.88,58.56,1454,1477.9,7,1
2026-03-10 07:50:00,25.94,51.91,36.32,35.68,859,1031.1,7,1
2026-03-10 07:55:00,34.15,52.65,36.16,28.99,888,902.2,7,1
2026-03-10 08:00:00,28.67,53.23,36.5,27.88,914,961.3,8,1
2026-03-10 08:05:00,37.17,54.35,36.37,33.53,797,1025.7,8,1
2026-03-10 08:10:00,29.8,54.6,36.44,29.49,907,858.5,8,1
2026-03-10 08:15:00,30.89,54.51,36.24,34.11,989,1122.0,8,1
2026-03-10 08:20:00,36.73,54.38,36.38,32.78,1020,1116.9,8,1
2026-03-10 08:25:00,34.11,53.93,35.83,31.45,985,1116.3,8,1
2026-03-10 08:30:00,32.96,53.41,36.52,40.81,1019,1196.4,8,1
2026-03-10 08:35:00,36.49,56.07,36.21,40.11,932,1121.0,8,1
2026-03-10 08:40:00,29.89,55.48,36.76,33.63,961,812.7,8,1
2026-03-10 08:45:00,35.77,56.02,36.9,34.81,958,991.1,8,1
2026-03-10 08:50:00,36.56,55.63,36.34,42.5,1062,1268.1,8,1
2026-03-10 08:55:00,41.08,55.06,36.34,43.33,1057,1326.9,8,1
2026-03-10 09:00:00,31.52,55.88,36.32,34.21,1075,1088.9,9,1
2026-03-10 09:05:00,39.49,56.75,36.19,33.6,1121,1273.1,9,1
2026-03-10 09:10:00,35.24,57.75,36.62,48.44,1123,1307.9,9,1
2026-03-10 09:15:00,34.57,57.84,36.95,39.61,1144,1185.0,9,1
2026-03-10 09:20:00,35.55,58.6,36.61,40.91,1116,1324.7,9,1
2026-03-10 09:25:00,40.87,59.94,36.5,40.72,1179,1374.2,9,1
2026-03-10 09:30:00,40.06,59.85,37.2,36.69,1254,1382.7,9,1
2026-03-10 09:35:00,42.24,60.38,36.14,52.48,1209,1828.4,9,1
2026-03-10 09:40:00,34.71,61.14,36.24,36.01,1230,1270.2,9,1
2026-03-10 09:45:00,38.16,61.13,36.65,47.06,1157,1284.0,9,1
2026-03-10 09:50:00,44.54,61.05,36.24,50.89,1167,1606.8,9,1
2026-03-10 09:55:00,36.31,61.75,36.67,47.2,1225,1561.0,9,1
2026-03-10 10:00:00,44.03,62.48,36.93,53.76,1333,1632.7,10,1
2026-03-10 10:05:00,42.74,63.09,36.9,47.47,1282,1775.8,10,1
2026-03-10 10:10:00,41.0,63.2,36.53,44.42,1337,1694.5,10,1
2026-03-10 10:15:00,46.43,63.51,36.8,50.62,1311,1660.1,10,1
2026-03-10 10:20:00,45.23,64.07,36.17,54.81,1386,1486.3,10,1
2026-03-10 10:25:00,42.6,64.1,36.45,45.86,1488,1780.9,10,1
2026-03-10 10:30:00,46.48,64.74,35.93,52.47,1356,1684.8,10,1
2026-03-10 10:35:00,41.15,65.52,37.03,35.28,1359,1311.5,10,1
2026-03-10 10:40:00,48.24,66.0,36.09,53.86,1539,2112.6,10,1
2026-03-10 10:45:00,41.78,64.37,37.16,49.33,1449,1585.2,10,1
2026-03-10 10:50:00,37.1,64.73,36.83,46.82,1420,1504.4,10,1
2026-03-10 10:55:00,35.04,64.87,36.64,44.28,1470,1562.3,10,1
2026-03-10 11:00:00,68.9,78.6,36.84,99.0,2086,2900.4,11,1
2026-03-10 11:05:00,33.75,99.0,36.66,52.0,1452,1618.8,11,1
2026-03-10 11:10:00,36.81,65.09,37.24,52.88,1541,1519.3,11,1
2026-03-10 11:15:00,33.88,65.92,36.43,44.77,1487,1434.4,11,1
2026-03-10 11:20:00,51.54,67.18,36.32,56.24,1526,1917.5,11,1
2026-03-10 11:25:00,48.49,67.29,36.83,50.2,1581,1836.3,11,1
2026-03-10 11:30:00,52.7,68.09,37.06,66.88,1654,2242.6,11,1
2026-03-10 11:35:00,41.25,69.44,37.0,43.29,1690,1525.3,11,1
2026-03-10 11:40:00,73.64,78.45,37.23,78.47,2599,2722.9,11,1
2026-03-10 11:45:00,54.02,69.31,37.44,61.52,1679,2303.3,11,1
2026-03-10 11:50:00,38.28,70.04,36.87,45.55,1614,1542.0,11,1
2026-03-10 11:55:00,52.71,69.5,37.19,56.13,1745,1940.4,11,1
2026-03-10 12:00:00,45.61,70.27,36.42,46.35,1631,1774.2,12,1
2026-03-10 12:05:00,45.21,70.6,36.69,54.42,1650,1934.5,12,1
2026-03-10 12:10:00,50.51,71.69,36.75,52.25,1662,1674.6,12,1
2026-03-10 12:15:00,55.44,72.04,36.69,57.55,1704,2174.8,12,1
2026-03-10 12:20:00,46.79,73.48,37.05,57.01,1740,1833.6,12,1
2026-03-10 12:25:00,52.16,74.08,36.77,61.02,1811,2236.6,12,1
2026-03-10 12:30:00,46.11,73.74,37.46,59.8,1774,1992.7,12,1
